Datetime,IWM,QQQ,SPY
2025-08-08 13:30:00+00:00,220.8300018310547,570.5700073242188,634.0999755859375
2025-08-08 13:35:00+00:00,220.44500732421875,571.3099975585938,634.2999877929688
2025-08-08 13:40:00+00:00,220.3300018310547,571.8696899414062,634.6400146484375
2025-08-08 13:45:00+00:00,220.5,572.4700927734375,635.280029296875
2025-08-08 13:50:00+00:00,220.52000427246094,572.3519897460938,635.4299926757812
2025-08-08 13:55:00+00:00,220.47999572753906,572.8400268554688,635.8491821289062
2025-08-08 14:00:00+00:00,221.25,572.989990234375,636.3499755859375
2025-08-08 14:05:00+00:00,221.47500610351562,573.4149780273438,636.7598876953125
2025-08-08 14:10:00+00:00,221.44000244140625,572.760009765625,636.1400146484375
2025-08-08 14:15:00+00:00,221.0800018310547,573.1649780273438,636.0800170898438
2025-08-08 14:20:00+00:00,220.89500427246094,573.3400268554688,636.078125
2025-08-08 14:25:00+00:00,220.89999389648438,573.6199951171875,636.4400024414062
2025-08-08 14:30:00+00:00,221.01890563964844,574.0549926757812,636.9149780273438
2025-08-08 14:35:00+00:00,221.07000732421875,573.969970703125,636.655029296875
2025-08-08 14:40:00+00:00,220.82000732421875,573.875,636.5
2025-08-08 14:45:00+00:00,220.88999938964844,573.8350219726562,636.4450073242188
2025-08-08 14:50:00+00:00,220.67999267578125,573.3599243164062,636.0499877929688
2025-08-08 14:55:00+00:00,220.5399932861328,573.059326171875,635.8027954101562
2025-08-08 15:00:00+00:00,220.56500244140625,573.2849731445312,636.0549926757812
2025-08-08 15:05:00+00:00,220.52999877929688,573.5700073242188,636.3300170898438
2025-08-08 15:10:00+00:00,220.56500244140625,573.6954956054688,636.3599853515625
2025-08-08 15:15:00+00:00,220.33999633789062,573.4920043945312,635.989990234375
2025-08-08 15:20:00+00:00,220.22000122070312,573.5098876953125,636.010009765625
2025-08-08 15:25:00+00:00,220.35000610351562,573.4099731445312,636.010009765625
2025-08-08 15:30:00+00:00,220.2899932861328,573.0449829101562,635.7100219726562
2025-08-08 15:35:00+00:00,219.94000244140625,572.5,635.1799926757812
2025-08-08 15:40:00+00:00,219.75,572.2999877929688,634.969970703125
2025-08-08 15:45:00+00:00,220.02999877929688,572.9500122070312,635.5150146484375
2025-08-08 15:50:00+00:00,220.3000030517578,573.4099731445312,636.02001953125
2025-08-08 15:55:00+00:00,220.41000366210938,573.739990234375,636.3599853515625
2025-08-08 16:00:00+00:00,220.55999755859375,573.9401245117188,636.6099853515625
2025-08-08 16:05:00+00:00,220.80999755859375,573.9500122070312,636.719970703125
2025-08-08 16:10:00+00:00,220.91000366210938,573.8300170898438,636.760009765625
2025-08-08 16:15:00+00:00,221.18499755859375,574.1300048828125,637.219970703125
2025-08-08 16:20:00+00:00,221.07000732421875,574.0999755859375,637.0399780273438
2025-08-08 16:25:00+00:00,220.77000427246094,574.0,636.875
2025-08-08 16:30:00+00:00,220.6199951171875,573.9299926757812,636.77001953125
2025-08-08 16:35:00+00:00,220.6699981689453,574.029296875,636.8699951171875
2025-08-08 16:40:00+00:00,220.69000244140625,574.02001953125,637.0150146484375
2025-08-08 16:45:00+00:00,220.55999755859375,573.9199829101562,636.7800903320312
2025-08-08 16:50:00+00:00,220.27000427246094,573.7050170898438,636.4949951171875
2025-08-08 16:55:00+00:00,220.3300018310547,573.6649780273438,636.5499877929688
2025-08-08 17:00:00+00:00,220.22999572753906,573.6500244140625,636.4400024414062
2025-08-08 17:05:00+00:00,220.30999755859375,573.72998046875,636.6300048828125
2025-08-08 17:10:00+00:00,220.25999450683594,573.5549926757812,636.5399780273438
2025-08-08 17:15:00+00:00,220.22999572753906,573.3400268554688,636.3045043945312
2025-08-08 17:20:00+00:00,220.39999389648438,573.6599731445312,636.7349853515625
2025-08-08 17:25:00+00:00,220.4600067138672,573.280029296875,636.39501953125
2025-08-08 17:30:00+00:00,220.60000610351562,573.6400146484375,636.6849975585938
2025-08-08 17:35:00+00:00,220.57000732421875,573.7899780273438,636.8099975585938
2025-08-08 17:40:00+00:00,220.7050018310547,574.1198120117188,637.0999755859375
2025-08-08 17:45:00+00:00,220.66000366210938,574.0399780273438,637.1099853515625
2025-08-08 17:50:00+00:00,220.67999267578125,574.0999755859375,637.25
2025-08-08 17:55:00+00:00,220.55499267578125,574.2000122070312,637.1900024414062
2025-08-08 18:00:00+00:00,220.59500122070312,574.5900268554688,637.47998046875
2025-08-08 18:05:00+00:00,220.53500366210938,574.6008911132812,637.4500122070312
2025-08-08 18:10:00+00:00,220.49009704589844,574.2849731445312,637.3599853515625
2025-08-08 18:15:00+00:00,220.6199951171875,574.4000244140625,637.469970703125
2025-08-08 18:20:00+00:00,220.4600067138672,574.3400268554688,637.2999877929688
2025-08-08 18:25:00+00:00,220.39500427246094,574.375,637.219970703125
2025-08-08 18:30:00+00:00,220.48500061035156,574.5549926757812,637.4890747070312
2025-08-08 18:35:00+00:00,220.55499267578125,574.2750244140625,637.2449951171875
2025-08-08 18:40:00+00:00,220.66000366210938,574.4400024414062,637.3300170898438
2025-08-08 18:45:00+00:00,220.77999877929688,574.4849853515625,637.4199829101562
2025-08-08 18:50:00+00:00,220.6750030517578,574.619873046875,637.3900146484375
2025-08-08 18:55:00+00:00,220.6199951171875,574.47998046875,637.260009765625
2025-08-08 19:00:00+00:00,220.52000427246094,574.3800048828125,637.0999755859375
2025-08-08 19:05:00+00:00,220.5449981689453,574.4107055664062,637.1799926757812
2025-08-08 19:10:00+00:00,220.60000610351562,574.3900146484375,637.2100219726562
2025-08-08 19:15:00+00:00,220.72000122070312,574.635009765625,637.5087890625
2025-08-08 19:20:00+00:00,220.69000244140625,574.4500122070312,637.3098754882812
2025-08-08 19:25:00+00:00,220.5800018310547,574.375,637.260009765625
2025-08-08 19:30:00+00:00,220.4499969482422,574.2349853515625,636.97998046875
2025-08-08 19:35:00+00:00,220.39999389648438,574.0800170898438,636.7899780273438
2025-08-08 19:40:00+00:00,220.22999572753906,573.860107421875,636.409912109375
2025-08-08 19:45:00+00:00,220.10000610351562,573.7907104492188,636.3099975585938
2025-08-08 19:50:00+00:00,220.25999450683594,574.469970703125,637.0399780273438
2025-08-08 19:55:00+00:00,220.33999633789062,574.5499877929688,637.1199951171875
2025-08-11 13:30:00+00:00,221.07000732421875,573.9099731445312,637.0700073242188
2025-08-11 13:35:00+00:00,221.52999877929688,574.6099853515625,637.5050048828125
2025-08-11 13:40:00+00:00,221.25999450683594,575.030029296875,637.5900268554688
2025-08-11 13:45:00+00:00,220.97000122070312,575.1400146484375,637.4949951171875
2025-08-11 13:50:00+00:00,220.74000549316406,574.7899780273438,637.1300048828125
2025-08-11 13:55:00+00:00,221.22999572753906,575.3599853515625,637.6849975585938
2025-08-11 14:00:00+00:00,221.30999755859375,574.9299926757812,637.4500122070312
2025-08-11 14:05:00+00:00,221.1999969482422,575.1900024414062,637.5900268554688
2025-08-11 14:10:00+00:00,220.94000244140625,575.4099731445312,637.489990234375
2025-08-11 14:15:00+00:00,221.02000427246094,575.9199829101562,637.9598999023438
2025-08-11 14:20:00+00:00,220.44000244140625,575.5800170898438,637.4110717773438
2025-08-11 14:25:00+00:00,220.6699981689453,575.5499877929688,637.2501220703125
2025-08-11 14:30:00+00:00,220.58999633789062,575.4550170898438,637.219970703125
2025-08-11 14:35:00+00:00,220.36000061035156,575.4500122070312,637.1699829101562
2025-08-11 14:40:00+00:00,220.44000244140625,575.60498046875,637.2650146484375
2025-08-11 14:45:00+00:00,220.3000030517578,575.0050048828125,636.7899780273438
2025-08-11 14:50:00+00:00,220.2100067138672,575.2598876953125,636.875
2025-08-11 14:55:00+00:00,220.05999755859375,574.9429931640625,636.780029296875
2025-08-11 15:00:00+00:00,220.25999450683594,574.9000244140625,636.760009765625
2025-08-11 15:05:00+00:00,220.1300048828125,574.8599853515625,636.6099853515625
2025-08-11 15:10:00+00:00,220.35000610351562,575.4199829101562,637.1500244140625
2025-08-11 15:15:00+00:00,220.22999572753906,575.4249877929688,637.219970703125
2025-08-11 15:20:00+00:00,220.10009765625,575.18310546875,637.094970703125
2025-08-11 15:25:00+00:00,220.17999267578125,575.094970703125,637.0900268554688
2025-08-11 15:30:00+00:00,220.14500427246094,575.3109130859375,637.14501953125
2025-08-11 15:35:00+00:00,220.33949279785156,574.8493041992188,636.909912109375
2025-08-11 15:40:00+00:00,220.4600067138672,575.0,637.0599975585938
2025-08-11 15:45:00+00:00,220.4949951171875,575.269287109375,637.2999877929688
2025-08-11 15:50:00+00:00,220.55499267578125,575.655029296875,637.6799926757812
2025-08-11 15:55:00+00:00,220.7949981689453,575.8250122070312,637.8599853515625
2025-08-11 16:00:00+00:00,220.75439453125,575.8599853515625,637.9144897460938
2025-08-11 16:05:00+00:00,221.0800018310547,576.6400146484375,638.7750244140625
2025-08-11 16:10:00+00:00,220.9550018310547,576.3707275390625,638.5999755859375
2025-08-11 16:15:00+00:00,220.85000610351562,576.1849975585938,638.3845825195312
2025-08-11 16:20:00+00:00,220.97000122070312,576.3250122070312,638.6199951171875
2025-08-11 16:25:00+00:00,220.8350067138672,576.344970703125,638.5499877929688
2025-08-11 16:30:00+00:00,220.67425537109375,576.2080078125,638.3200073242188
2025-08-11 16:35:00+00:00,220.57000732421875,575.9299926757812,638.030029296875
2025-08-11 16:40:00+00:00,220.24000549316406,575.3200073242188,637.4000244140625
2025-08-11 16:45:00+00:00,220.4949951171875,575.3345947265625,637.469970703125
2025-08-11 16:50:00+00:00,220.4499969482422,575.3599853515625,637.469970703125
2025-08-11 16:55:00+00:00,220.3699951171875,575.1849975585938,637.330078125
2025-08-11 17:00:00+00:00,220.44000244140625,575.39501953125,637.4400024414062
2025-08-11 17:05:00+00:00,220.39999389648438,575.4949951171875,637.4653930664062
2025-08-11 17:10:00+00:00,220.27999877929688,575.1593017578125,637.1199951171875
2025-08-11 17:15:00+00:00,220.25,575.135009765625,637.1699829101562
2025-08-11 17:20:00+00:00,220.32000732421875,575.1400146484375,637.2750244140625
2025-08-11 17:25:00+00:00,220.21499633789062,574.9949951171875,637.1849975585938
2025-08-11 17:30:00+00:00,220.1750030517578,574.9099731445312,637.2050170898438
2025-08-11 17:35:00+00:00,220.0449981689453,574.5798950195312,636.8200073242188
2025-08-11 17:40:00+00:00,220.17999267578125,574.530029296875,636.780029296875
2025-08-11 17:45:00+00:00,220.37010192871094,574.530029296875,636.969970703125
2025-08-11 17:50:00+00:00,220.39999389648438,574.2650146484375,636.860107421875
2025-08-11 17:55:00+00:00,220.28500366210938,574.2449951171875,636.8018798828125
2025-08-11 18:00:00+00:00,220.2050018310547,573.8599853515625,636.5800170898438
2025-08-11 18:05:00+00:00,220.1300048828125,573.969970703125,636.5
2025-08-11 18:10:00+00:00,220.1999969482422,574.0999755859375,636.5800170898438
2025-08-11 18:15:00+00:00,220.13999938964844,573.9650268554688,636.52490234375
2025-08-11 18:20:00+00:00,220.1999969482422,573.7598876953125,636.3900146484375
2025-08-11 18:25:00+00:00,220.1699981689453,573.8800048828125,636.489990234375
2025-08-11 18:30:00+00:00,220.2050018310547,574.0050048828125,636.5507202148438
2025-08-11 18:35:00+00:00,220.36000061035156,574.260009765625,636.7899780273438
2025-08-11 18:40:00+00:00,219.89999389648438,573.2750244140625,635.7000122070312
2025-08-11 18:45:00+00:00,220.19000244140625,573.9099731445312,636.3800048828125
2025-08-11 18:50:00+00:00,220.17999267578125,573.832275390625,636.364990234375
2025-08-11 18:55:00+00:00,220.22000122070312,573.97998046875,636.510009765625
2025-08-11 19:00:00+00:00,220.3000030517578,573.8400268554688,636.5302124023438
2025-08-11 19:05:00+00:00,220.32000732421875,573.7750244140625,636.5399780273438
2025-08-11 19:10:00+00:00,220.11000061035156,573.5900268554688,636.3499755859375
2025-08-11 19:15:00+00:00,220.01499938964844,573.43798828125,636.2999877929688
2025-08-11 19:20:00+00:00,220.2100067138672,573.5399780273438,636.4400024414062
2025-08-11 19:25:00+00:00,220.10000610351562,573.3800048828125,636.2620239257812
2025-08-11 19:30:00+00:00,220.0800018310547,573.2050170898438,636.1500244140625
2025-08-11 19:35:00+00:00,220.1999969482422,573.0700073242188,636.0499877929688
2025-08-11 19:40:00+00:00,220.22500610351562,573.0700073242188,636.0700073242188
2025-08-11 19:45:00+00:00,220.14999389648438,572.8300170898438,635.9299926757812
2025-08-11 19:50:00+00:00,220.0,571.97998046875,635.010009765625
2025-08-11 19:55:00+00:00,220.27999877929688,572.75,635.8200073242188
2025-08-12 13:30:00+00:00,222.25,576.2993774414062,639.3800048828125
2025-08-12 13:35:00+00:00,222.72999572753906,576.5919799804688,639.77001953125
2025-08-12 13:40:00+00:00,221.60000610351562,575.27001953125,638.1699829101562
2025-08-12 13:45:00+00:00,221.80499267578125,574.3499755859375,637.6099853515625
2025-08-12 13:50:00+00:00,222.2100067138672,574.6799926757812,638.25
2025-08-12 13:55:00+00:00,222.16000366210938,573.260009765625,637.3400268554688
2025-08-12 14:00:00+00:00,222.92999267578125,573.4989013671875,637.9400024414062
2025-08-12 14:05:00+00:00,223.4499969482422,574.1799926757812,638.4199829101562
2025-08-12 14:10:00+00:00,223.92999267578125,574.8499755859375,638.9299926757812
2025-08-12 14:15:00+00:00,223.82000732421875,575.1928100585938,639.1300048828125
2025-08-12 14:20:00+00:00,223.91000366210938,575.4000244140625,639.22998046875
2025-08-12 14:25:00+00:00,223.8699951171875,575.6500244140625,639.2899780273438
2025-08-12 14:30:00+00:00,223.5500030517578,575.5,638.9400024414062
2025-08-12 14:35:00+00:00,223.4499969482422,575.875,639.1599731445312
2025-08-12 14:40:00+00:00,223.8800048828125,575.7000122070312,639.3900146484375
2025-08-12 14:45:00+00:00,224.22999572753906,575.7835083007812,639.6928100585938
2025-08-12 14:50:00+00:00,224.3300018310547,575.9099731445312,639.7899780273438
2025-08-12 14:55:00+00:00,224.32000732421875,576.2150268554688,639.875
2025-08-12 15:00:00+00:00,224.40499877929688,576.5399780273438,640.239990234375
2025-08-12 15:05:00+00:00,224.14999389648438,577.0,640.4099731445312
2025-08-12 15:10:00+00:00,224.3699951171875,577.3599243164062,640.5444946289062
2025-08-12 15:15:00+00:00,224.47000122070312,577.9149780273438,640.8049926757812
2025-08-12 15:20:00+00:00,224.52000427246094,577.97998046875,640.7509765625
2025-08-12 15:25:00+00:00,224.52999877929688,577.5800170898438,640.47998046875
2025-08-12 15:30:00+00:00,224.8699951171875,577.8900146484375,640.8599853515625
2025-08-12 15:35:00+00:00,224.91000366210938,578.094970703125,640.9199829101562
2025-08-12 15:40:00+00:00,225.0399932861328,578.0599975585938,640.9299926757812
2025-08-12 15:45:00+00:00,224.9499969482422,577.8699951171875,640.7949829101562
2025-08-12 15:50:00+00:00,224.9250030517578,578.0701293945312,640.8599853515625
2025-08-12 15:55:00+00:00,224.97999572753906,578.4000244140625,641.22998046875
2025-08-12 16:00:00+00:00,224.9149932861328,578.0499877929688,641.0650024414062
2025-08-12 16:05:00+00:00,224.82000732421875,577.968017578125,640.9650268554688
2025-08-12 16:10:00+00:00,224.8300018310547,578.1300048828125,641.030029296875
2025-08-12 16:15:00+00:00,224.9600067138672,578.2960205078125,641.1699829101562
2025-08-12 16:20:00+00:00,225.0500030517578,578.6099853515625,641.3699951171875
2025-08-12 16:25:00+00:00,224.97000122070312,578.6599731445312,641.3792724609375
2025-08-12 16:30:00+00:00,225.14999389648438,578.7550048828125,641.60498046875
2025-08-12 16:35:00+00:00,224.9929962158203,578.7080078125,641.4550170898438
2025-08-12 16:40:00+00:00,225.05999755859375,578.6749877929688,641.5
2025-08-12 16:45:00+00:00,225.14999389648438,579.059326171875,641.739990234375
2025-08-12 16:50:00+00:00,225.16000366210938,579.2150268554688,641.8099975585938
2025-08-12 16:55:00+00:00,225.17999267578125,579.1649780273438,641.7000122070312
2025-08-12 17:00:00+00:00,225.22000122070312,579.1799926757812,641.6300048828125
2025-08-12 17:05:00+00:00,225.11500549316406,579.02001953125,641.510009765625
2025-08-12 17:10:00+00:00,225.1199951171875,579.1400146484375,641.6500244140625
2025-08-12 17:15:00+00:00,225.15499877929688,579.1820068359375,641.669921875
2025-08-12 17:20:00+00:00,225.2899932861328,579.1370849609375,641.6854858398438
2025-08-12 17:25:00+00:00,225.42999267578125,578.8870849609375,641.5399780273438
2025-08-12 17:30:00+00:00,225.6999969482422,579.3306884765625,641.9400024414062
2025-08-12 17:35:00+00:00,225.67999267578125,579.2219848632812,641.72412109375
2025-08-12 17:40:00+00:00,225.5500030517578,579.219970703125,641.7849731445312
2025-08-12 17:45:00+00:00,225.58999633789062,579.4849853515625,642.0399780273438
2025-08-12 17:50:00+00:00,225.5,579.489990234375,642.0900268554688
2025-08-12 17:55:00+00:00,225.65499877929688,579.5,642.0599975585938
2025-08-12 18:00:00+00:00,225.94000244140625,579.5,642.169921875
2025-08-12 18:05:00+00:00,226.07000732421875,579.5599975585938,642.2899780273438
2025-08-12 18:10:00+00:00,226.08990478515625,579.610107421875,642.2999877929688
2025-08-12 18:15:00+00:00,226.22000122070312,579.779296875,642.469970703125
2025-08-12 18:20:00+00:00,226.14500427246094,579.6799926757812,642.3599853515625
2025-08-12 18:25:00+00:00,226.0,579.6199951171875,642.219970703125
2025-08-12 18:30:00+00:00,226.03500366210938,579.5390014648438,642.1119995117188
2025-08-12 18:35:00+00:00,225.96499633789062,579.4400024414062,642.0449829101562
2025-08-12 18:40:00+00:00,226.00999450683594,579.4699096679688,642.1400146484375
2025-08-12 18:45:00+00:00,226.06500244140625,579.447998046875,642.1900024414062
2025-08-12 18:50:00+00:00,226.00999450683594,579.47998046875,642.219970703125
2025-08-12 18:55:00+00:00,225.93499755859375,579.3499755859375,642.0349731445312
2025-08-12 19:00:00+00:00,226.25999450683594,579.3499755859375,642.1300048828125
2025-08-12 19:05:00+00:00,226.22500610351562,579.4650268554688,642.219970703125
2025-08-12 19:10:00+00:00,226.4199981689453,579.3287963867188,642.16650390625
2025-08-12 19:15:00+00:00,226.48500061035156,579.5549926757812,642.35498046875
2025-08-12 19:20:00+00:00,226.42999267578125,579.655029296875,642.3300170898438
2025-08-12 19:25:00+00:00,226.42999267578125,579.7449951171875,642.3200073242188
2025-08-12 19:30:00+00:00,226.64999389648438,579.864990234375,642.4500732421875
2025-08-12 19:35:00+00:00,226.8249969482422,580.0499877929688,642.5349731445312
2025-08-12 19:40:00+00:00,226.65499877929688,579.6610107421875,642.1900024414062
2025-08-12 19:45:00+00:00,226.49000549316406,579.844970703125,642.3400268554688
2025-08-12 19:50:00+00:00,226.71499633789062,580.155029296875,642.5900268554688
2025-08-12 19:55:00+00:00,226.77499389648438,580.02001953125,642.6300048828125
2025-08-13 13:30:00+00:00,228.3000030517578,583.0800170898438,645.1599731445312
2025-08-13 13:35:00+00:00,228.19000244140625,582.9000244140625,645.47509765625
2025-08-13 13:40:00+00:00,228.52999877929688,582.780029296875,645.530029296875
2025-08-13 13:45:00+00:00,229.08999633789062,582.6699829101562,645.8599853515625
2025-08-13 13:50:00+00:00,228.89999389648438,582.9500122070312,646.0549926757812
2025-08-13 13:55:00+00:00,228.6199951171875,582.0894775390625,645.6179809570312
2025-08-13 14:00:00+00:00,229.0399932861328,581.4849853515625,645.2000122070312
2025-08-13 14:05:00+00:00,229.14999389648438,581.8200073242188,645.4299926757812
2025-08-13 14:10:00+00:00,229.08799743652344,581.5999755859375,645.1300048828125
2025-08-13 14:15:00+00:00,229.17999267578125,581.5499877929688,645.0599975585938
2025-08-13 14:20:00+00:00,228.81500244140625,581.0,644.510009765625
2025-08-13 14:25:00+00:00,228.8800048828125,580.6492919921875,644.239990234375
2025-08-13 14:30:00+00:00,228.73500061035156,580.5700073242188,644.0499877929688
2025-08-13 14:35:00+00:00,228.75,580.7150268554688,644.0800170898438
2025-08-13 14:40:00+00:00,228.67999267578125,580.9155883789062,644.2484130859375
2025-08-13 14:45:00+00:00,228.3300018310547,580.6900024414062,643.9550170898438
2025-08-13 14:50:00+00:00,228.17999267578125,580.6400146484375,643.760009765625
2025-08-13 14:55:00+00:00,228.19000244140625,580.6987915039062,643.8300170898438
2025-08-13 15:00:00+00:00,228.3000030517578,580.1199951171875,643.6400146484375
2025-08-13 15:05:00+00:00,228.27499389648438,579.6900024414062,643.3200073242188
2025-08-13 15:10:00+00:00,228.47999572753906,579.52001953125,643.3298950195312
2025-08-13 15:15:00+00:00,228.75,579.8499755859375,643.5900268554688
2025-08-13 15:20:00+00:00,229.1999969482422,580.2700805664062,643.9149780273438
2025-08-13 15:25:00+00:00,229.38999938964844,579.875,643.6699829101562
2025-08-13 15:30:00+00:00,229.47000122070312,580.1799926757812,643.8699951171875
2025-08-13 15:35:00+00:00,229.22999572753906,580.02001953125,643.6799926757812
2025-08-13 15:40:00+00:00,229.44500732421875,580.5650024414062,644.2150268554688
2025-08-13 15:45:00+00:00,229.44000244140625,580.47998046875,644.0700073242188
2025-08-13 15:50:00+00:00,229.1999969482422,579.8892822265625,643.5
2025-08-13 15:55:00+00:00,229.25,579.8699951171875,643.4299926757812
2025-08-13 16:00:00+00:00,229.61000061035156,580.1599731445312,643.7999877929688
2025-08-13 16:05:00+00:00,229.7100067138672,580.094970703125,643.760009765625
2025-08-13 16:10:00+00:00,229.77999877929688,580.0455932617188,643.7750244140625
2025-08-13 16:15:00+00:00,229.60000610351562,579.802001953125,643.4349975585938
2025-08-13 16:20:00+00:00,229.61000061035156,579.8300170898438,643.3900146484375
2025-08-13 16:25:00+00:00,229.53500366210938,579.7750244140625,643.27001953125
2025-08-13 16:30:00+00:00,229.83999633789062,579.75,643.4500122070312
2025-08-13 16:35:00+00:00,229.85000610351562,579.7000122070312,643.22998046875
2025-08-13 16:40:00+00:00,229.85000610351562,579.6099853515625,643.155029296875
2025-08-13 16:45:00+00:00,229.77000427246094,579.3502807617188,643.010009765625
2025-08-13 16:50:00+00:00,230.00999450683594,579.4199829101562,643.0800170898438
2025-08-13 16:55:00+00:00,229.89999389648438,579.25,643.010009765625
2025-08-13 17:00:00+00:00,230.22000122070312,579.7550048828125,643.5
2025-08-13 17:05:00+00:00,229.8800048828125,579.3699951171875,642.9099731445312
2025-08-13 17:10:00+00:00,229.6999969482422,579.4199829101562,642.7849731445312
2025-08-13 17:15:00+00:00,229.77499389648438,579.8300170898438,643.2150268554688
2025-08-13 17:20:00+00:00,230.0299072265625,580.239990234375,643.52001953125
2025-08-13 17:25:00+00:00,230.0399932861328,580.340087890625,643.6408081054688
2025-08-13 17:30:00+00:00,229.7100067138672,579.3720092773438,642.7899780273438
2025-08-13 17:35:00+00:00,229.85000610351562,579.5750122070312,642.989990234375
2025-08-13 17:40:00+00:00,229.77999877929688,579.4000244140625,642.89501953125
2025-08-13 17:45:00+00:00,229.7899932861328,579.5501708984375,643.1303100585938
2025-08-13 17:50:00+00:00,229.76649475097656,579.8699951171875,643.3350219726562
2025-08-13 17:55:00+00:00,229.88499450683594,580.2249755859375,643.5499877929688
2025-08-13 18:00:00+00:00,230.02000427246094,580.2498779296875,643.7849731445312
2025-08-13 18:05:00+00:00,229.88999938964844,580.1099853515625,643.7050170898438
2025-08-13 18:10:00+00:00,229.97999572753906,580.52001953125,644.14501953125
2025-08-13 18:15:00+00:00,230.0,580.1500244140625,643.9099731445312
2025-08-13 18:20:00+00:00,230.08999633789062,580.0800170898438,644.0499877929688
2025-08-13 18:25:00+00:00,230.0500030517578,579.8900756835938,643.8900146484375
2025-08-13 18:30:00+00:00,230.27999877929688,580.0499877929688,644.1799926757812
2025-08-13 18:35:00+00:00,230.14999389648438,579.6649780273438,643.75
2025-08-13 18:40:00+00:00,230.1999969482422,579.9401245117188,643.8900146484375
2025-08-13 18:45:00+00:00,230.39999389648438,579.9550170898438,643.969970703125
2025-08-13 18:50:00+00:00,230.4199981689453,580.0599975585938,644.02001953125
2025-08-13 18:55:00+00:00,230.38999938964844,580.0900268554688,644.0150146484375
2025-08-13 19:00:00+00:00,230.4949951171875,580.0850219726562,644.0700073242188
2025-08-13 19:05:00+00:00,230.52000427246094,579.8900146484375,643.9550170898438
2025-08-13 19:10:00+00:00,230.75,580.2100219726562,644.3049926757812
2025-08-13 19:15:00+00:00,230.86000061035156,580.2000122070312,644.2999877929688
2025-08-13 19:20:00+00:00,230.9499969482422,580.280029296875,644.3800048828125
2025-08-13 19:25:00+00:00,231.01499938964844,580.155029296875,644.2899780273438
2025-08-13 19:30:00+00:00,231.19000244140625,579.9199829101562,644.155029296875
2025-08-13 19:35:00+00:00,231.25999450683594,579.7100219726562,644.010009765625
2025-08-13 19:40:00+00:00,231.2449951171875,579.6256103515625,644.1201171875
2025-08-13 19:45:00+00:00,231.30499267578125,579.8300170898438,644.3699951171875
2025-08-13 19:50:00+00:00,231.25,580.3300170898438,644.7999877929688
2025-08-13 19:55:00+00:00,231.26499938964844,580.3400268554688,644.8800048828125
2025-08-14 13:30:00+00:00,228.69000244140625,579.4099731445312,643.1099853515625
2025-08-14 13:35:00+00:00,228.42999267578125,579.690673828125,643.22998046875
2025-08-14 13:40:00+00:00,227.94500732421875,579.85498046875,643.3699951171875
2025-08-14 13:45:00+00:00,227.6699981689453,580.1099853515625,643.6400146484375
2025-08-14 13:50:00+00:00,228.16000366210938,579.8298950195312,643.5900268554688
2025-08-14 13:55:00+00:00,228.24000549316406,580.219970703125,644.02001953125
2025-08-14 14:00:00+00:00,228.44500732421875,579.905029296875,644.0800170898438
2025-08-14 14:05:00+00:00,228.27000427246094,579.8099975585938,644.0800170898438
2025-08-14 14:10:00+00:00,227.74000549316406,579.5900268554688,643.7999877929688
2025-08-14 14:15:00+00:00,228.04649353027344,580.4600219726562,644.489990234375
2025-08-14 14:20:00+00:00,227.77000427246094,580.2849731445312,643.989990234375
2025-08-14 14:25:00+00:00,227.875,580.5800170898438,644.239990234375
2025-08-14 14:30:00+00:00,228.25999450683594,581.0897827148438,644.6799926757812
2025-08-14 14:35:00+00:00,228.27999877929688,581.3455810546875,644.9500122070312
2025-08-14 14:40:00+00:00,228.1300048828125,581.3499145507812,644.8400268554688
2025-08-14 14:45:00+00:00,228.51010131835938,581.7301025390625,645.489990234375
2025-08-14 14:50:00+00:00,228.3300018310547,581.135009765625,645.0700073242188
2025-08-14 14:55:00+00:00,228.07000732421875,580.6821899414062,644.739990234375
2025-08-14 15:00:00+00:00,227.86500549316406,580.5098876953125,644.530029296875
2025-08-14 15:05:00+00:00,227.6999969482422,580.375,644.3599853515625
2025-08-14 15:10:00+00:00,227.6300048828125,580.2301025390625,644.3400268554688
2025-08-14 15:15:00+00:00,227.75999450683594,580.1500244140625,644.3099975585938
2025-08-14 15:20:00+00:00,227.52999877929688,579.5999755859375,643.969970703125
2025-08-14 15:25:00+00:00,227.19000244140625,579.030029296875,643.3350219726562
2025-08-14 15:30:00+00:00,227.3699951171875,578.969970703125,643.3900146484375
2025-08-14 15:35:00+00:00,227.14999389648438,578.8350219726562,643.1599731445312
2025-08-14 15:40:00+00:00,227.16000366210938,579.0300903320312,643.4149780273438
2025-08-14 15:45:00+00:00,227.25,579.8743896484375,644.0
2025-08-14 15:50:00+00:00,227.10000610351562,579.9600219726562,643.9400024414062
2025-08-14 15:55:00+00:00,227.32000732421875,580.1099853515625,644.0700073242188
2025-08-14 16:00:00+00:00,227.07000732421875,579.6099853515625,643.6799926757812
2025-08-14 16:05:00+00:00,226.9199981689453,579.3699951171875,643.5
2025-08-14 16:10:00+00:00,226.47000122070312,578.530029296875,642.739990234375
2025-08-14 16:15:00+00:00,226.6649932861328,578.9849853515625,643.1699829101562
2025-08-14 16:20:00+00:00,226.58999633789062,579.340087890625,643.4349975585938
2025-08-14 16:25:00+00:00,226.3300018310547,578.9500122070312,643.0900268554688
2025-08-14 16:30:00+00:00,226.39500427246094,579.52001953125,643.3800048828125
