Datetime,GOOG,MSFT,NVDA,QQQ,SPY
2025-09-10 16:30:00+00:00,240.97000122070312,499.7149963378906,178.00509643554688,580.9500732421875,652.2899780273438
2025-09-10 17:30:00+00:00,239.74380493164062,501.1000061035156,176.27499389648438,580.3099975585938,651.6900024414062
2025-09-10 18:30:00+00:00,239.1909942626953,499.38751220703125,176.72500610351562,579.1199951171875,650.8400268554688
2025-09-10 19:30:00+00:00,239.5500030517578,500.2099914550781,177.3300018310547,580.7000122070312,652.2249755859375
2025-09-11 13:30:00+00:00,238.3699951171875,502.239990234375,177.2550048828125,582.9500122070312,655.9600219726562
2025-09-11 14:30:00+00:00,239.5800018310547,502.7900085449219,178.09500122070312,584.6799926757812,657.4199829101562
2025-09-11 15:30:00+00:00,240.3173065185547,502.2799987792969,177.55810546875,584.3599853515625,657.3499755859375
2025-09-11 16:30:00+00:00,240.3000030517578,500.1499938964844,177.0941925048828,584.155029296875,657.1199951171875
2025-09-11 17:30:00+00:00,241.38999938964844,499.9800109863281,177.5749969482422,584.2899780273438,657.3300170898438
2025-09-11 18:30:00+00:00,242.33999633789062,500.79998779296875,177.1199951171875,584.5900268554688,657.760009765625
2025-09-11 19:30:00+00:00,240.72000122070312,501.20001220703125,177.08999633789062,584.0999755859375,657.5900268554688
2025-09-12 13:30:00+00:00,239.47349548339844,507.1400146484375,177.77499389648438,585.75,657.969970703125
2025-09-12 14:30:00+00:00,240.38450622558594,510.6708984375,177.6750030517578,586.135009765625,657.6400146484375
2025-09-12 15:30:00+00:00,241.27000427246094,511.893798828125,178.11000061035156,586.5800170898438,658.0499877929688
2025-09-12 16:30:00+00:00,241.5399932861328,512.0250244140625,177.52499389648438,586.4550170898438,658.0999755859375
2025-09-12 17:30:00+00:00,241.52000427246094,511.30499267578125,177.4700927734375,586.9849853515625,658.5050048828125
2025-09-12 18:30:00+00:00,241.52999877929688,510.67999267578125,177.68499755859375,587.02001953125,658.1699829101562
2025-09-12 19:30:00+00:00,241.27999877929688,509.8500061035156,177.7899932861328,586.6599731445312,657.4000244140625
2025-09-15 13:30:00+00:00,251.42999267578125,510.6499938964844,175.48899841308594,590.2907104492188,660.6799926757812
2025-09-15 14:30:00+00:00,248.83999633789062,512.4299926757812,177.02169799804688,590.2780151367188,660.3594970703125
2025-09-15 15:30:00+00:00,249.72000122070312,512.510009765625,177.5850067138672,590.6699829101562,660.6019897460938
2025-09-15 16:30:00+00:00,249.72999572753906,511.9800109863281,177.27000427246094,590.2999267578125,659.75
2025-09-15 17:30:00+00:00,249.99000549316406,513.1649780273438,177.52499389648438,590.5200805664062,659.9000244140625
2025-09-15 18:30:00+00:00,250.55999755859375,513.7100219726562,177.19500732421875,590.7650146484375,660.0700073242188
2025-09-15 19:30:00+00:00,251.85000610351562,515.4500122070312,177.77999877929688,591.6900024414062,660.8499755859375
2025-09-16 13:30:00+00:00,251.17999267578125,513.469970703125,176.31500244140625,591.405029296875,659.9450073242188
2025-09-16 14:30:00+00:00,251.05499267578125,512.5700073242188,176.13999938964844,590.9249877929688,659.6300048828125
2025-09-16 15:30:00+00:00,252.08999633789062,513.2899780273438,175.26499938964844,591.1500244140625,659.905029296875
2025-09-16 16:30:00+00:00,252.32760620117188,513.54248046875,175.14999389648438,591.2999877929688,660.260009765625
